ref_id,report_text,date_case,food,hazard,origin_country,destination_country,hazard_category,year,month
2012.1074,"glass fragments in colostrum from Germany, intended for Slovakia",2012-07-26,colostrum,glass fragments,Germany,Slovakia,Foreign bodies,2012,7
2016.0288,too high content of nitrite (28.6 mg/kg - ppm) in distillers dried grains with solubles feed (DDGS) from the Netherlands,2016-03-11,distillers dried grains with solubles feed (ddgs),too high content of nitrite,Netherlands,Netherlands,Other,2016,3
2017.0585,"migration of formaldehyde (720; 770 mg/kg - ppm) from bamboo cups from China, intended for Lithuania",2017-05-05,bamboo cups,migration of formaldehyde,China,Lithuania,Packaging / chemical migration,2017,5
2015.0914,"aflatoxins (B1 = 93.4; Tot. = 107 µg/kg - ppb) in kebab spices from Ghana, via Germany",2015-07-14,kebab spices,aflatoxins,Ghana,Germany,Mycotoxins,2015,7
2014.1724,"atropine (36.6 µg/kg - ppb) in millet/cereal porridge with rice from Germany, intended for Slovakia",2014-12-18,millet/cereal porridge with rice,atropine,Germany,Slovakia,Other,2014,12
2018.2268,"cadmium (0.89 mg/kg - ppm) in chilled horse meat from Romania, intended for Netherlands",2018-08-08,chilled horse meat,cadmium,Romania,Netherlands,Heavy metals,2018,8
2013.0028,"aflatoxins (B1 = 39.2; Tot. = 41.3 µg/kg - ppb) in chilli powder from Pakistan, intended for France",2013-01-10,chilli powder,aflatoxins,Pakistan,France,Mycotoxins,2013,1
2015.0553,"Salmonella enterica (presence /25g) in goat cheese made from raw milk from France, intended for Italy",2015-05-06,goat cheese made from raw milk,Salmonella,France,Italy,Microbiological contamination,2015,5
2009.0274,"migration of DINP - di-isononyl phthalate (282 mg/kg - ppm) from lids of glass jars containing hot bean sauce from Taiwan, via the Netherlands, intended for Belgium",2009-03-05,lids of glass jars containing hot bean sauce,migration of DINP - di-isononyl phthalate,Taiwan,Belgium,Packaging / chemical migration,2009,3
2014.0233,"glass fragments in muffins from skimmed milk from France, intended for Poland",2014-02-17,muffins from skimmed milk,glass fragments,France,Poland,Foreign bodies,2014,2
2014.1247,"deoxynivalenol (DON) (1819 µg/kg - ppb) in wheat bran from Poland, intended for Belgium",2014-09-05,wheat bran,deoxynivalenol (DON),Poland,Belgium,Other,2014,9
2019.4636,"too high level of overall migration (61.3+/-6.1 mg/dm²) from cutting board from Bangladesh, intended for Germany",2019-12-24,cutting board,too high level of overall migration,Bangladesh,Germany,Other,2019,12
2009.0672,"too high content of nitrate (3000 mg/kg - ppm) in spinach mix from Italy, via Sweden, intended for Finland",2009-05-28,spinach mix,too high content of nitrate,Italy,Finland,Other,2009,5
2011.1565,"benzo(a)pyrene (oil: 32.4; fish: 4.9; food composition: 10.4 µg/kg - ppb) in canned sprats in oil from Latvia, intended for Spain",2011-11-04,canned sprats in oil,benzo(a)pyrene,Latvia,Spain,Other,2011,11
2015.0133,"dioxins (9.53 ng/kg - ppt) in zinc oxide from Germany, intended for Italy",2015-02-05,zinc oxide,dioxins,Germany,Italy,Other,2015,2
2016.0727,"cadmium (1.6 mg/kg - ppm) in frozen squid (Loligo patagonica) from Spain, intended for Italy",2016-06-03,frozen squid (loligo patagonica),cadmium,Spain,Italy,Heavy metals,2016,6
2019.1388,"too high content of nitrate (135 mg/kg - ppm) in potato flakes from Belgium, intended for Netherlands",2019-04-12,potato flakes,too high content of nitrate,Belgium,Netherlands,Other,2019,4
2017.0066,"Listeria monocytogenes (presence /25g) in cooked crab meat from Ireland, intended for France",2017-01-16,cooked crab meat,Listeria monocytogenes,Ireland,France,Microbiological contamination,2017,1
2017.0537,"unauthorised genetically modified papaya in fruit cocktail from China, intended for Germany",2017-04-27,papaya in fruit cocktail,unauthorised genetically modified,China,Germany,GMO / unauthorised composition,2017,4
2017.2235,"unauthorised colour Sudan 4 (44 µg/kg - ppb) in palm oil from Ghana, intended for Germany",2017-12-29,palm oil,unauthorised colour Sudan 4,Ghana,Germany,Food additives,2017,12
2019.3447,"Salmonella (presence /25g) in minced meat preparation from Belgium, intended for France",2019-10-01,minced meat preparation,Salmonella,Belgium,France,Microbiological contamination,2019,10
2018.2644,"sharp fragments in various fruit jams from Poland, intended for Germany",2018-09-21,various fruit jams,sharp fragments,Poland,Germany,Other,2018,9
2014.1451,"too high count of Escherichia coli (600 MPN/100g) in live cockles from France, intended for Netherlands",2014-10-28,live cockles,too high count of Escherichia coli,France,Netherlands,Microbiological contamination,2014,10
2016.1192,"unauthorised substance synephrine (8600 mg/kg - ppm) in food supplement from Hungary, intended for Malta",2016-08-29,food supplement,unauthorised substance synephrine,Hungary,Malta,Labelling / regulatory non-compliance,2016,8
2009.1615,"3-monochlor-1,2-propanediol (3-MCPD) (200 µg/kg - ppb) in soy sauce products from Japan, intended for United Kingdom",2009-11-23,soy sauce products,"3-monochlor-1,2-propanediol (3-MCPD)",Japan,United Kingdom,Other,2009,11
2011.1479,"botulinum toxin (presence) in organic olives with almonds in glass jars from Italy, intended for Russia",2011-10-21,organic olives with almonds in glass jars,botulinum toxin,Italy,Russia,Other,2011,10
2019.0864,"shigatoxin-producing Escherichia coli (O157:H7 stx+ eae+) in raw milk cheese from France, intended for Belgium",2019-03-04,raw milk cheese,shigatoxin-producing Escherichia coli,France,Belgium,Microbiological contamination,2019,3
2011.1523,"Listeria monocytogenes (<10 CFU/g) in smoked salmon from Poland, intended for France",2011-10-28,smoked salmon,Listeria monocytogenes,Poland,France,Microbiological contamination,2011,10
2017.188,"mercury (2 mg/kg - ppm) in chilled swordfish (Xiphias gladius) from Spain, intended for Italy",2017-11-08,chilled swordfish (xiphias gladius),mercury,Spain,Italy,Heavy metals,2017,11
2015.1334,"tin (310 mg/kg - ppm) in canned pineapple from Indonesia, intended for Latvia",2015-10-26,canned pineapple,tin,Indonesia,Latvia,Heavy metals,2015,10
2012.1702,"toxic herbal extracts (high content of pyrrolizidine alkaloids: 207 µg/kg - ppb) in herbal food supplement dispatched from the Netherlands, intended for Hungary",2012-12-11,herbal food supplement,toxic herbal extracts,Netherlands,Hungary,Other,2012,12
2019.4582,"aflatoxins (B1 = 23.96; Tot. = 26.42 µg/kg - ppb) in dried figs from Turkey, intended for Germany",2019-12-20,dried figs,aflatoxins,Turkey,Germany,Mycotoxins,2019,12
2010.014,"unauthorised genetically modified (Bt 63) rice vermicelli from China, via the Netherlands, intended for Denmark",2010-02-05,rice vermicelli,unauthorised genetically modified,China,Denmark,GMO / unauthorised composition,2010,2
2017.0657,"too high intake of zinc (32 mg/day) from food supplement from Canada, via the Netherlands, intended for Hungary",2017-05-16,food supplement,too high intake of zinc,Canada,Hungary,Other,2017,5
2015.1508,"high content of vitamin B6 (221 mg/item) in vitamine B6 supplement from the Netherlands, intended for Switzerland",2015-12-01,vitamine b6 supplement,high content of vitamin B6,Netherlands,Switzerland,Other,2015,12
2009.0796,"unauthorised substance carbendazim (0.43 mg/kg - ppm) in peaches from Egypt, intended for Hungary",2009-06-19,peaches,unauthorised substance carbendazim,Egypt,Hungary,Labelling / regulatory non-compliance,2009,6
2018.3284,"metal fragments in 	frozen bakery products from Italy, intended for Slovenia",2018-11-14,frozen bakery products,metal fragments,Italy,Slovenia,Foreign bodies,2018,11
2019.3315,"aflatoxins (B1 = 11.4; Tot. = 13.2 / B1 = 10.1; Tot. = 11.3 µg/kg - ppb) in banku mix from Ghana, via the Netherlands, intended for Spain",2019-09-19,banku mix,aflatoxins,Ghana,Spain,Mycotoxins,2019,9
2019.197,Salmonella (presence /25g) in processed poultry protein from Spain,2019-05-29,processed poultry protein,Salmonella,Spain,Spain,Microbiological contamination,2019,5
2010.1088,mercury (1.8 mg/kg - ppm) in chilled swordfish from Malta,2010-08-06,chilled swordfish,mercury,Malta,Malta,Heavy metals,2010,8
2015.1117,"dioxins (5.97 pg WHO TEQ/g) in liquid horse fat from Mexico, intended for Belgium",2015-08-31,liquid horse fat,dioxins,Mexico,Belgium,Other,2015,8
2011.0639,"suspicion of adulteration of petfood for dogs from Belgium, intended for Netherlands",2011-05-16,petfood for dogs,suspicion of adulteration,Belgium,Netherlands,Other,2011,5
2015.0785,"Listeria monocytogenes (1800000 CFU/g) in chilled gorgonzola from Italy, intended for Sweden",2015-06-18,chilled gorgonzola,Listeria monocytogenes,Italy,Sweden,Microbiological contamination,2015,6
2019.1782,unauthorised novel food ingredient cannabidiol (CBD) (34600 mg/kg - ppm) in organic CBD hemp from Austria,2019-05-14,organic cbd hemp,unauthorised novel food ingredient cannabidiol (CBD),Austria,Austria,Labelling / regulatory non-compliance,2019,5
2018.1695,"lead (0.118 mg/kg - ppm) in potatoes from Greece, intended for Bulgaria",2018-06-18,potatoes,lead,Greece,Bulgaria,Heavy metals,2018,6
2018.3506,"deoxynivalenol (DON) (1461 µg/kg - ppb) in gluten free oatflakes from the United Kingdom, intended for Portugal",2018-12-03,gluten free oatflakes,deoxynivalenol (DON),United Kingdom,Portugal,Other,2018,12
2019.3713,"sesame undeclared on chocolate candies from France, intended for Portugal",2019-10-24,chocolate candies,sesame undeclared,France,Portugal,Other,2019,10
2016.005,"3-monochlor-1,2-propanediol (3-MCPD) (110.3 µg/kg - ppb) in soy sauce from the Philippines, via Singapore and via the Netherlands, intended for Greece",2016-01-19,soy sauce,"3-monochlor-1,2-propanediol (3-MCPD)",Philippines,Greece,Other,2016,1
2013.0421,"adulteration (horse DNA >1 %) of frozen beef balls from France, intended for Italy",2013-03-25,frozen beef balls,adulteration,France,Italy,Other,2013,3
2011.0179,"high content of DEHP - di(2-ethylhexyl) phthalate (0.25 %) in lid gaskets of jars containing Thai style fruit dip from Thailand, intended for Finland",2011-02-11,lid gaskets of jars containing thai style fruit dip,high content of DEHP - di(2-ethylhexyl) phthalate,Thailand,Finland,Other,2011,2
2016.0439,"presence of almond (>20 mg/kg - ppm) in chocolate and nuts cookies from France, intended for Italy",2016-04-12,chocolate and nuts cookies,presence of almond,France,Italy,Other,2016,4
2014.057,"too high content of sulphite (295 mg/kg - ppm) in pre-cooked potatoes from Spain, intended for Finland",2014-04-28,pre-cooked potatoes,too high content of sulphite,Spain,Finland,Food additives,2014,4
2016.0554,"cadmium (1.58 mg/kg - ppm) in blue poppy seeds from the Czech Republic, intended for Slovakia",2016-05-03,blue poppy seeds,cadmium,Czech Republic,Slovakia,Heavy metals,2016,5
2012.0452,"parasitic infestation with Anisakis of chilled monkfish (Lophius piscatorius) from Spain, intended for Italy",2012-03-26,chilled monkfish (lophius piscatorius),parasitic infestation with Anisakis,Spain,Italy,Microbiological contamination,2012,3
2019.3733,"Salmonella (presence /25g) in kebab cuts from Hungary, intended for Austria",2019-10-25,kebab cuts,Salmonella,Hungary,Austria,Microbiological contamination,2019,10
2018.0095,"aflatoxins (B1 = 270; Tot. = 290 µg/kg - ppb) in pistachio nuts without shell from the United States, via Germany, intended for Finland",2018-01-12,pistachio nuts without shell,aflatoxins,United States,Finland,Mycotoxins,2018,1
2018.3549,"aflatoxins (B1 = 6.3; Tot. = 12.1 µg/kg - ppb) in organic peanut butter from the Netherlands, intended for Andorra",2018-12-06,organic peanut butter,aflatoxins,Netherlands,Andorra,Mycotoxins,2018,12
2019.2926,"migration of formaldehyde (60.5 mg/kg - ppm) from bamboo coffee mug from China, via Germany and via Slovakia, intended for Hungary",2019-08-12,bamboo coffee mug,migration of formaldehyde,China,Hungary,Packaging / chemical migration,2019,8
2014.0978,Salmonella enterica ser. Agona (112 subsamples of which 25 positive) in rapeseed meal from Germany,2014-07-16,rapeseed meal,Salmonella enterica ser. Agona,Germany,Germany,Microbiological contamination,2014,7
2015.0673,"cadmium (1.411 mg/kg - ppm) in frozen clean baby squid (Loligo duvauceli) from India, intended for Spain",2015-06-02,frozen clean baby squid (loligo duvauceli),cadmium,India,Spain,Heavy metals,2015,6
2017.0228,"Salmonella enterica ser. Enteritidis (presence /25g) in frozen chicken drumsticks from Poland, via Latvia, intended for Lithuania",2017-02-23,frozen chicken drumsticks,Salmonella enterica ser. Enteritidis,Poland,Lithuania,Microbiological contamination,2017,2
2016.1488,"glass fragments in jar containing tomato sauce from Italy, intended for Portugal",2016-10-28,jar containing tomato sauce,glass fragments,Italy,Portugal,Foreign bodies,2016,10
2017.2148,"migration of dimethyl phthalate (DMP) (0.106 g/100g) from glow stick drinking straws from China, intended for Germany",2017-12-12,glow stick drinking straws,migration of dimethyl phthalate (DMP),China,Germany,Packaging / chemical migration,2017,12
2009.1299,"unauthorised genetically modified (FP 967 suspected) linseed in frozen bakery products from Germany, intended for Cyprus",2009-10-07,linseed in frozen bakery products,unauthorised genetically modified,Germany,Cyprus,GMO / unauthorised composition,2009,10
2009.1092,"unauthorised substance sildenafil thiono analogue (probably thiosildenafil and thiohomosildenafil) in food supplement from China, via Hungary, intended for Norway",2009-08-21,food supplement,unauthorised substance sildenafil thiono analogue,China,Norway,Labelling / regulatory non-compliance,2009,8
2019.2042,residue level above MRL for doxycycline (123 µg/kg - ppb) in frozen poultry meat from Poland,2019-06-04,frozen poultry meat,residue level above MRL for doxycycline,Poland,Poland,Pesticide residues,2019,6
2016.0207,"plastic fragments in candy bars from the Netherlands, intended for Nepal",2016-02-23,candy bars,plastic fragments,Netherlands,Nepal,Foreign bodies,2016,2
